language,pole,phoneme,z,count,p_perm,q_fdr,significant
Swahili,SLOW,i,0.06,41,0.8756,1.0,False
Swahili,FAST,i,-0.057,22,0.8756,1.0,False
Swahili,SMOOTH,ŋ,-0.055,5,0.9303,1.0,False
Swahili,SMOOTH,a,0.049,54,0.9154,1.0,False
Swahili,SMOOTH,f,0.019,5,0.9701,1.0,False
Thai,QUIET,f,3.313,3,0.005,0.4975,False
Thai,SHARP,d,3.021,5,0.005,0.4975,False
Thai,SHARP,i,2.707,3,0.0149,0.4975,False
Thai,ROUND,p,2.302,3,0.0249,0.4975,False
Thai,SMOOTH,u,2.101,11,0.0149,0.4975,False
Thai,SHARP,t,2.096,3,0.0348,0.4975,False
Thai,ROUND,s,1.958,7,0.0199,0.4975,False
Thai,BRIGHT,a,1.505,11,0.0348,0.4975,False
Thai,SLOW,e,1.38,35,0.0348,0.4975,False
Thai,SMOOTH,h,1.325,24,0.0299,0.4975,False
Thai,LOUD,a,1.67,7,0.0498,0.5147,False
Thai,SMOOTH,ɜ,1.243,20,0.0746,0.7222,False
Thai,FAST,k,1.299,17,0.0796,0.7463,False
Thai,LOUD,ʔ,2.496,3,0.0846,0.7664,False
Thai,QUIET,m,2.111,4,0.0945,0.7664,False
Thai,QUIET,ɡ,1.881,3,0.0945,0.7664,False
Thai,QUIET,n,1.56,4,0.0945,0.7664,False
Thai,FAST,b,1.385,10,0.0896,0.7664,False
Thai,SMOOTH,c,1.274,7,0.0995,0.7855,False
Thai,BRIGHT,j,2.079,3,0.1045,0.8037,False
Thai,LOUD,n,1.636,3,0.209,0.8507,False
Thai,BRIGHT,k,1.38,3,0.1592,0.8507,False
Thai,BRIGHT,ɡ,1.378,3,0.2338,0.8507,False
Thai,SHARP,e,1.356,3,0.1393,0.8507,False
Thai,SLOW,l,1.269,16,0.1343,0.8507,False
Thai,FAST,u,1.207,9,0.1244,0.8507,False
Thai,ROUND,h,1.196,4,0.1443,0.8507,False
Thai,BRIGHT,ʔ,1.184,3,0.2687,0.8507,False
Thai,SLOW,j,1.131,23,0.1791,0.8507,False
Thai,SMOOTH,ɹ,1.024,4,0.2289,0.8507,False
Thai,FAST,h,1.022,25,0.1294,0.8507,False
Thai,FAST,s,1.021,33,0.1493,0.8507,False
Thai,SLOW,u,1.005,16,0.199,0.8507,False
Thai,FAST,m,0.984,18,0.1891,0.8507,False
Thai,SLOW,ɜ,0.978,42,0.1592,0.8507,False
Thai,SMOOTH,e,0.887,12,0.2587,0.8507,False
Thai,SLOW,k,0.792,27,0.2836,0.8507,False
Thai,FAST,l,0.696,6,0.2935,0.8633,False
Thai,SHARP,m,0.934,3,0.3035,0.8754,False
Thai,FAST,c,0.754,6,0.3184,0.9012,False
Thai,BRIGHT,m,0.934,3,0.3333,0.9062,False
Thai,SHARP,h,0.879,4,0.3333,0.9062,False
Thai,FAST,j,0.707,9,0.3333,0.9062,False
Thai,QUIET,ɜ,0.987,3,0.3632,0.9156,False
Thai,SLOW,ɹ,0.613,7,0.3582,0.9156,False
Thai,SMOOTH,p,0.745,9,0.3731,0.9328,False
Thai,ROUND,ɜ,0.869,3,0.3781,0.9343,False
Thai,SLOW,n,0.669,38,0.403,0.9343,False
Thai,SLOW,t,0.662,18,0.408,0.9343,False
Thai,SLOW,w,0.661,9,0.3831,0.9343,False
Thai,FAST,r,0.546,5,0.408,0.9343,False
Thai,SLOW,ʔ,0.578,24,0.4179,0.9427,False
Thai,BRIGHT,s,0.772,5,0.4478,0.9527,False
Thai,QUIET,h,0.698,3,0.5224,0.9527,False
Thai,SMOOTH,n,0.644,16,0.4776,0.9527,False
Thai,SLOW,a,0.607,85,0.597,0.9527,False
Thai,SLOW,h,0.602,40,0.4627,0.9527,False
Thai,SHARP,ɜ,0.577,3,0.5373,0.9527,False
Thai,BRIGHT,ɜ,0.577,3,0.5075,0.9527,False
Thai,SMOOTH,s,0.564,22,0.5522,0.9527,False
Thai,FAST,ʔ,0.562,12,0.4876,0.9527,False
Thai,SMOOTH,t,0.524,7,0.4627,0.9527,False
Thai,BRIGHT,n,0.506,3,0.5721,0.9527,False
Thai,FAST,ɹ,0.428,3,0.4876,0.9527,False
Thai,SMOOTH,a͡i,0.423,4,0.5075,0.9527,False
Thai,SHARP,s,0.386,4,0.5821,0.9527,False
Thai,SMOOTH,d,0.386,7,0.5224,0.9527,False
Thai,SLOW,i,0.37,12,0.5274,0.9527,False
Thai,SLOW,b,0.263,10,0.592,0.9527,False
Thai,FAST,e,0.432,11,0.602,0.9555,False
Thai,FAST,a,0.565,42,0.6716,0.9687,False
Thai,SLOW,s,0.479,49,0.6368,0.9687,False
Thai,SMOOTH,l,0.35,4,0.6368,0.9687,False
Thai,SMOOTH,k,0.338,9,0.6716,0.9687,False
Thai,SMOOTH,m,0.32,10,0.6368,0.9687,False
Thai,SLOW,d,0.297,15,0.6667,0.9687,False
Thai,FAST,ɡ,-0.284,5,0.6418,0.9687,False
Thai,SLOW,ɡ,-0.277,10,0.6368,0.9687,False
Thai,SMOOTH,a,0.543,35,0.6965,0.9701,False
Thai,SMOOTH,ɡ,-0.319,4,0.6816,0.9701,False
Thai,FAST,n,-0.319,9,0.7015,0.9701,False
Thai,FAST,t,0.304,7,0.7164,0.9701,False
Thai,FAST,ɜ,0.303,15,0.7711,0.9701,False
Thai,FAST,i,-0.255,3,0.6816,0.9701,False
Thai,SLOW,m,-0.25,13,0.6965,0.9701,False
Thai,SLOW,c,0.197,7,0.7512,0.9701,False
Thai,SLOW,a͡i,0.154,7,0.7612,0.9701,False
Thai,QUIET,a,-0.307,3,0.8109,0.989,False
Thai,SMOOTH,j,-0.168,3,0.8159,0.991,False
Thai,ROUND,a,0.216,5,0.8358,0.9931,False
Thai,FAST,p,0.149,7,0.8458,0.9931,False
Thai,SMOOTH,ʔ,-0.12,5,0.8259,0.9931,False
Thai,SMOOTH,i,0.099,4,0.8706,0.995,False
Thai,SLOW,p,0.08,13,0.8607,0.995,False
Thai,SMOOTH,b,-0.078,3,0.8756,0.995,False
Thai,FAST,d,-0.028,5,0.9851,0.995,False
Thai,SHARP,a,0.026,5,0.995,0.995,False
Turkish,SLOW,k,1.05,109,0.005,0.5373,False
Turkish,SLOW,m,0.95,85,0.005,0.5373,False
Turkish,QUIET,e,2.913,3,0.0149,0.5862,False
Turkish,FAST,a,1.238,76,0.01,0.5862,False
Turkish,FAST,ɟ,2.221,10,0.0448,0.7626,False
Turkish,SLOW,ɾ,2.122,7,0.0547,0.7626,False
Turkish,SHARP,a,1.701,5,0.0547,0.7626,False
Turkish,FAST,ɫ,1.474,18,0.0398,0.7626,False
Turkish,FAST,t,1.253,24,0.0498,0.7626,False
Turkish,SMOOTH,a,0.894,42,0.0448,0.7626,False
Turkish,SMOOTH,m,0.773,37,0.0299,0.7626,False
Turkish,SMOOTH,o,2.982,3,0.0796,0.7774,False
Turkish,SMOOTH,æ,2.982,3,0.0846,0.7774,False
Turkish,SMOOTH,ɾ,1.895,3,0.0697,0.7774,False
Turkish,SMOOTH,ʃ,1.884,7,0.0746,0.7774,False
Turkish,SMOOTH,ɫ,1.34,11,0.0846,0.7774,False
Turkish,SLOW,a,0.791,85,0.0796,0.7774,False
Turkish,SLOW,ʊ,1.383,10,0.1144,0.9049,False
Turkish,SMOOTH,p,1.257,6,0.1343,0.9049,False
Turkish,SMOOTH,k,0.672,44,0.1343,0.9049,False
Turkish,FAST,m,0.572,52,0.1393,0.9049,False
Turkish,SMOOTH,y,1.231,3,0.3035,0.9252,False
Turkish,FAST,d͡ʒ,1.202,4,0.2886,0.9252,False
Turkish,SLOW,o,1.175,3,0.3035,0.9252,False
Turkish,SLOW,æ,1.175,3,0.2786,0.9252,False
Turkish,SMOOTH,ɟ,1.134,4,0.2189,0.9252,False
Turkish,SMOOTH,ʊ,1.089,4,0.2587,0.9252,False
Turkish,LOUD,ɛ,1.079,5,0.199,0.9252,False
Turkish,SLOW,ʃ,1.04,10,0.1741,0.9252,False
Turkish,FAST,ɾ,1.035,3,0.1692,0.9252,False
Turkish,SMOOTH,ɔ,0.923,7,0.209,0.9252,False
Turkish,SLOW,y,0.828,5,0.3284,0.9252,False
Turkish,FAST,p,0.783,7,0.194,0.9252,False
Turkish,QUIET,k,0.753,5,0.2289,0.9252,False
Turkish,SLOW,ɯ,0.751,19,0.2189,0.9252,False
Turkish,FAST,r,0.669,20,0.2289,0.9252,False
Turkish,BRIGHT,a,0.649,7,0.3383,0.9252,False
Turkish,LOUD,k,0.565,6,0.3781,0.9252,False
Turkish,SLOW,u,0.564,6,0.4527,0.9252,False
Turkish,SLOW,d,0.539,13,0.3383,0.9252,False
Turkish,FAST,ʃ,0.518,5,0.4229,0.9252,False
Turkish,FAST,i,0.502,6,0.4229,0.9252,False
Turkish,SMOOTH,r,-0.466,4,0.3831,0.9252,False
Turkish,BRIGHT,m,0.427,6,0.3632,0.9252,False
Turkish,SLOW,ɪ,-0.427,10,0.3433,0.9252,False
Turkish,SLOW,l,0.4,8,0.4229,0.9252,False
Turkish,FAST,n,-0.393,7,0.4129,0.9252,False
Turkish,SLOW,s,0.374,13,0.4229,0.9252,False
Turkish,FAST,b,0.34,5,0.4776,0.9252,False
Turkish,SLOW,t,0.335,18,0.4527,0.9252,False
Turkish,SLOW,t͡ʃ,-0.327,12,0.4428,0.9252,False
Turkish,FAST,s,0.325,9,0.4328,0.9252,False
Turkish,FAST,k,0.369,59,0.4975,0.9317,False
Turkish,SMOOTH,d,0.329,5,0.5025,0.9317,False
Turkish,FAST,t͡ʃ,-0.318,9,0.5025,0.9317,False
Turkish,FAST,j,-0.299,7,0.5025,0.9317,False
Turkish,FAST,ɛ,0.28,35,0.5075,0.9329,False
Turkish,SMOOTH,s,0.356,6,0.5423,0.9681,False
Turkish,SMOOTH,t,0.28,8,0.5522,0.9698,False
Turkish,SMOOTH,ɪ,-0.26,9,0.5721,0.9966,False
Turkish,FAST,ɪ,-0.231,15,0.5771,0.9973,False
Turkish,LOUD,j,0.635,4,0.607,1.0,False
Turkish,SMOOTH,h,0.32,4,0.6169,1.0,False
Turkish,BRIGHT,k,0.283,7,0.607,1.0,False
Turkish,LOUD,a,0.242,4,0.7711,1.0,False
Turkish,FAST,l,0.237,5,0.6318,1.0,False
Turkish,FAST,ø,-0.237,3,0.6418,1.0,False
Turkish,SHARP,k,0.222,3,0.7164,1.0,False
Turkish,SLOW,b,0.21,6,0.6716,1.0,False
Turkish,FAST,ʊ,0.207,3,0.7214,1.0,False
Turkish,LOUD,m,0.207,4,0.7214,1.0,False
Turkish,SLOW,n,-0.204,14,0.6468,1.0,False
Turkish,SLOW,ɔ,-0.198,5,0.6766,1.0,False
Turkish,FAST,œ,-0.189,5,0.6368,1.0,False
Turkish,SMOOTH,z,-0.182,3,0.7413,1.0,False
Turkish,SLOW,ɛ,0.17,45,0.6468,1.0,False
Turkish,BRIGHT,ɛ,0.166,4,0.8657,1.0,False
Turkish,SMOOTH,n,-0.162,7,0.6816,1.0,False
Turkish,SLOW,r,0.152,19,0.6716,1.0,False
Turkish,SLOW,ɫ,-0.144,7,0.6816,1.0,False
Turkish,SMOOTH,ø,-0.137,3,0.806,1.0,False
Turkish,SMOOTH,ɯ,-0.131,3,0.8408,1.0,False
Turkish,SMOOTH,œ,-0.117,4,0.7811,1.0,False
Turkish,SLOW,e,-0.113,10,0.7811,1.0,False
Turkish,SLOW,œ,-0.097,9,0.7861,1.0,False
Turkish,SLOW,z,-0.084,9,0.9303,1.0,False
Turkish,SMOOTH,j,-0.082,10,0.8458,1.0,False
Turkish,FAST,v,-0.074,6,0.8856,1.0,False
Turkish,SMOOTH,e,-0.07,5,0.8358,1.0,False
Turkish,FAST,e,-0.044,8,0.9602,1.0,False
Turkish,SMOOTH,ɛ,0.035,19,0.8955,1.0,False
Turkish,SLOW,j,-0.033,24,0.9104,1.0,False
Turkish,SLOW,ø,-0.022,9,0.9652,1.0,False
Turkish,FAST,d,-0.009,5,0.9701,1.0,False
Turkish,FAST,ɯ,0.003,6,0.995,1.0,False
Vietnamese,QUIET,ə,2.948,8,0.005,0.8284,False
Vietnamese,FAST,y͡ə,2.944,6,0.01,0.8284,False
Vietnamese,SMOOTH,c,2.894,5,0.01,0.8284,False
Vietnamese,FAST,y,2.805,5,0.0149,0.8284,False
Vietnamese,SHARP,m,2.607,3,0.0149,0.8284,False
Vietnamese,SLOW,o,2.074,12,0.0199,0.8836,False
Vietnamese,QUIET,n,1.947,6,0.0199,0.8836,False
Vietnamese,QUIET,t,2.353,3,0.0249,0.9204,False
Vietnamese,SMOOTH,i,2.313,10,0.0249,0.9204,False
Vietnamese,SLOW,p,2.838,4,0.0398,0.9609,False
Vietnamese,SMOOTH,u,2.439,3,0.0448,0.9609,False
Vietnamese,QUIET,l,2.063,3,0.0498,0.9609,False
Vietnamese,SMOOTH,ɲ,2.018,5,0.0448,0.9609,False
Vietnamese,SLOW,h,1.991,7,0.0697,0.9609,False
Vietnamese,FAST,ɲ,1.886,6,0.0348,0.9609,False
Vietnamese,SMOOTH,e,1.836,9,0.0498,0.9609,False
Vietnamese,FAST,b,1.803,8,0.0746,0.9609,False
Vietnamese,SLOW,u,1.504,3,0.1294,0.9609,False
Vietnamese,SLOW,t̪,1.47,20,0.0547,0.9609,False
Vietnamese,QUIET,t͡ʃ,1.447,3,0.1741,0.9609,False
Vietnamese,SMOOTH,t,1.443,8,0.0995,0.9609,False
Vietnamese,SMOOTH,z,1.235,6,0.1741,0.9609,False
Vietnamese,SLOW,b,1.225,7,0.1542,0.9609,False
Vietnamese,FAST,t,1.218,9,0.1194,0.9609,False
Vietnamese,SLOW,ɲ,1.209,5,0.1443,0.9609,False
Vietnamese,SMOOTH,l,1.186,8,0.1393,0.9609,False
Vietnamese,FAST,o,1.176,7,0.1592,0.9609,False
Vietnamese,SMOOTH,t͡ʃ,1.142,10,0.1393,0.9609,False
Vietnamese,FAST,c,1.113,3,0.1791,0.9609,False
Vietnamese,SLOW,l,1.078,11,0.1294,0.9609,False
Vietnamese,FAST,h,1.073,4,0.204,0.9609,False
Vietnamese,SMOOTH,k,1.071,8,0.1542,0.9609,False
Vietnamese,SMOOTH,m,0.998,11,0.194,0.9609,False
Vietnamese,SHARP,ɗ,0.984,3,0.204,0.9609,False
Vietnamese,SMOOTH,h,0.982,3,0.2637,0.9609,False
Vietnamese,SMOOTH,a͡ɪ,0.951,3,0.4229,0.9609,False
Vietnamese,BRIGHT,a,0.874,4,0.2637,0.9609,False
Vietnamese,FAST,k,0.874,9,0.2289,0.9609,False
Vietnamese,FAST,z,0.817,6,0.2836,0.9609,False
Vietnamese,FAST,i,0.763,6,0.3134,0.9609,False
Vietnamese,FAST,m,0.627,11,0.2935,0.9609,False
Vietnamese,FAST,v,0.627,3,0.3383,0.9609,False
Vietnamese,QUIET,ɔ,0.617,4,0.4577,0.9609,False
Vietnamese,SLOW,a,0.608,37,0.2438,0.9609,False
Vietnamese,FAST,e,0.606,6,0.2985,0.9609,False
Vietnamese,BRIGHT,ɜ,0.568,3,0.4478,0.9609,False
Vietnamese,SMOOTH,ə,0.493,10,0.3682,0.9609,False
Vietnamese,FAST,n,0.472,15,0.3433,0.9609,False
Vietnamese,SLOW,v,0.472,3,0.4129,0.9609,False
Vietnamese,FAST,ə,0.433,12,0.3483,0.9609,False
Vietnamese,FAST,u͡ə,0.388,4,0.5473,0.9609,False
Vietnamese,SLOW,i,0.377,5,0.4925,0.9609,False
Vietnamese,SMOOTH,ɛ,-0.368,3,0.4975,0.9609,False
Vietnamese,SHARP,a,0.364,3,0.607,0.9609,False
Vietnamese,SLOW,k,0.36,7,0.4378,0.9609,False
Vietnamese,SLOW,j,0.354,22,0.4925,0.9609,False
Vietnamese,FAST,ŋ,-0.351,7,0.4279,0.9609,False
Vietnamese,SLOW,ɔ,-0.339,4,0.5274,0.9609,False
Vietnamese,SMOOTH,o,0.337,3,0.4925,0.9609,False
Vietnamese,SLOW,ɗ,-0.334,5,0.4328,0.9609,False
Vietnamese,SLOW,ɜ,0.316,28,0.4776,0.9609,False
Vietnamese,FAST,ɛ,-0.314,5,0.4975,0.9609,False
Vietnamese,SMOOTH,s,-0.301,3,0.5572,0.9609,False
Vietnamese,SLOW,u͡ə,0.281,4,0.597,0.9609,False
Vietnamese,SLOW,n,0.269,15,0.5274,0.9609,False
Vietnamese,FAST,j,0.256,17,0.5721,0.9609,False
Vietnamese,QUIET,ɜ,-0.245,3,0.6816,0.9609,False
Vietnamese,FAST,ɜ,0.239,23,0.6169,0.9609,False
Vietnamese,SLOW,s,-0.235,6,0.6567,0.9609,False
Vietnamese,SMOOTH,n,0.229,10,0.6269,0.9609,False
Vietnamese,SMOOTH,ɗ,-0.217,5,0.6617,0.9609,False
Vietnamese,FAST,l,0.192,5,0.6816,0.9609,False
Vietnamese,SLOW,i͡ɛ,-0.187,3,0.7363,0.9609,False
Vietnamese,FAST,ɗ,0.179,13,0.6766,0.9609,False
Vietnamese,SMOOTH,t̪,-0.167,4,0.6617,0.9609,False
Vietnamese,FAST,a,0.165,22,0.6866,0.9609,False
Vietnamese,SMOOTH,ɜ,0.152,17,0.7214,0.9609,False
Vietnamese,SLOW,ŋ,-0.136,12,0.7562,0.9609,False
Vietnamese,SMOOTH,a,-0.133,12,0.6965,0.9609,False
Vietnamese,SLOW,ə,-0.118,7,0.796,0.9609,False
Vietnamese,FAST,w,-0.114,8,0.8109,0.9609,False
Vietnamese,SLOW,m,0.112,8,0.7861,0.9609,False
Vietnamese,FAST,t̪,0.091,7,0.8109,0.9609,False
Vietnamese,FAST,i͡ɛ,-0.116,3,0.8358,0.9689,False
Vietnamese,SMOOTH,ŋ,0.082,11,0.8507,0.9694,False
Vietnamese,SLOW,z,-0.077,3,0.8905,0.9694,False
Vietnamese,SLOW,w,0.039,13,0.9005,0.9694,False
Vietnamese,SLOW,e,0.029,4,0.9502,0.9881,False
Vietnamese,SMOOTH,ɔ,-0.019,7,0.9701,0.9902,False
Vietnamese,SLOW,t͡ʃ,0.002,6,0.9851,0.9963,False
Welsh,SMOOTH,e͡ʊ,3.275,3,0.01,0.9535,False
Welsh,SMOOTH,ə,3.237,4,0.005,0.9535,False
Welsh,SMOOTH,ə͡ɨ,3.237,4,0.005,0.9535,False
Welsh,FAST,ɔ͡ɪ,3.109,3,0.0149,0.9535,False
Welsh,SMOOTH,a͡ɨ,2.925,4,0.0149,0.9535,False
Welsh,ROUND,ɑ,2.859,3,0.01,0.9535,False
Welsh,FAST,ɑ͡ɨ,2.832,4,0.0249,0.9535,False
Welsh,SMOOTH,w,2.217,8,0.0398,0.9535,False
Welsh,QUIET,a,2.154,7,0.0149,0.9535,False
Welsh,SMOOTH,b,2.123,9,0.0249,0.9535,False
Welsh,SLOW,p,1.865,8,0.0547,0.9535,False
Welsh,FAST,h,1.796,5,0.0995,0.9535,False
Welsh,SLOW,x,1.45,9,0.1244,0.9535,False
Welsh,FAST,u͡ɨ,1.397,3,0.1343,0.9535,False
Welsh,QUIET,d,1.322,7,0.0547,0.9535,False
Welsh,FAST,i,1.31,3,0.1741,0.9535,False
Welsh,SLOW,u͡ɨ,1.198,5,0.1841,0.9535,False
Welsh,BRIGHT,ɡ,1.137,3,0.2139,0.9535,False
Welsh,SLOW,a͡ɨ,1.136,4,0.1791,0.9535,False
Welsh,FAST,x,1.082,4,0.1493,0.9535,False
Welsh,SLOW,θ,1.04,5,0.2289,0.9535,False
Welsh,SMOOTH,h,1.015,3,0.1841,0.9535,False
Welsh,ROUND,ø,1.008,4,0.199,0.9535,False
Welsh,SLOW,ɬ,0.976,8,0.1741,0.9535,False
Welsh,FAST,a,0.969,19,0.1045,0.9535,False
Welsh,SLOW,v,0.943,13,0.1343,0.9535,False
Welsh,FAST,ɑ,0.939,7,0.2289,0.9535,False
Welsh,QUIET,n,0.87,5,0.1343,0.9535,False
Welsh,ROUND,n,0.794,4,0.2886,0.9535,False
Welsh,SMOOTH,e,0.776,6,0.2736,0.9535,False
Welsh,SLOW,l,-0.753,7,0.1741,0.9535,False
Welsh,BRIGHT,ɔ,0.7,4,0.3731,0.9535,False
Welsh,FAST,b,0.67,5,0.2886,0.9535,False
Welsh,SLOW,h,0.663,5,0.3234,0.9535,False
Welsh,SLOW,ø,0.639,31,0.1294,0.9535,False
Welsh,SLOW,ʌ,0.609,24,0.2239,0.9535,False
Welsh,BRIGHT,l,0.582,3,0.6318,0.9535,False
Welsh,SMOOTH,j,-0.545,4,0.2637,0.9535,False
Welsh,FAST,r,0.515,23,0.2388,0.9535,False
Welsh,FAST,ʌ,-0.511,4,0.2786,0.9535,False
Welsh,FAST,l,-0.51,7,0.3433,0.9535,False
Welsh,SMOOTH,d,0.497,18,0.2836,0.9535,False
Welsh,SMOOTH,r,-0.492,10,0.2786,0.9535,False
Welsh,SLOW,w,0.487,7,0.4179,0.9535,False
Welsh,SLOW,i,0.444,3,0.4229,0.9535,False
Welsh,FAST,j,-0.437,6,0.3035,0.9535,False
Welsh,SMOOTH,ə͡ɪ,0.427,3,0.5174,0.9535,False
Welsh,SMOOTH,s,0.425,9,0.3831,0.9535,False
Welsh,FAST,v,0.416,5,0.403,0.9535,False
Welsh,QUIET,ɡ,0.41,3,0.5572,0.9535,False
Welsh,SMOOTH,ɑ,0.403,4,0.4726,0.9535,False
Welsh,FAST,ɨ,-0.392,4,0.3483,0.9535,False
Welsh,SLOW,n,0.381,30,0.3483,0.9535,False
Welsh,SLOW,j,-0.359,13,0.3881,0.9535,False
Welsh,SLOW,f,-0.356,3,0.5025,0.9535,False
Welsh,QUIET,r,-0.343,3,0.5821,0.9535,False
Welsh,SMOOTH,n,-0.338,7,0.403,0.9535,False
Welsh,QUIET,ɔ,-0.319,3,0.6269,0.9535,False
Welsh,QUIET,ø,0.316,3,0.5473,0.9535,False
Welsh,FAST,k,-0.31,7,0.403,0.9535,False
Welsh,SLOW,r,-0.307,25,0.4826,0.9535,False
Welsh,SLOW,s,0.298,17,0.4925,0.9535,False
Welsh,SMOOTH,t,-0.297,3,0.5274,0.9535,False
Welsh,SLOW,ɨ,0.295,21,0.4478,0.9535,False
Welsh,SLOW,t,0.269,15,0.5274,0.9535,False
Welsh,SMOOTH,m,0.262,7,0.6219,0.9535,False
Welsh,SLOW,b,-0.262,3,0.6219,0.9535,False
Welsh,FAST,t,0.254,8,0.5871,0.9535,False
Welsh,SLOW,ð,-0.245,6,0.5821,0.9535,False
Welsh,FAST,w,0.232,3,0.6368,0.9535,False
Welsh,SMOOTH,k,-0.231,7,0.5373,0.9535,False
Welsh,SLOW,e,0.227,7,0.6368,0.9535,False
Welsh,SLOW,m,0.211,14,0.6119,0.9535,False
Welsh,SLOW,ɡ,0.211,20,0.5224,0.9535,False
Welsh,FAST,d,0.209,17,0.592,0.9535,False
Welsh,SMOOTH,ɔ,-0.207,13,0.5672,0.9535,False
Welsh,FAST,ð,0.204,8,0.6418,0.9535,False
Welsh,SMOOTH,ð,0.202,7,0.6915,0.9535,False
Welsh,SMOOTH,ɨ,0.191,9,0.6468,0.9535,False
Welsh,FAST,o,-0.19,5,0.6965,0.9535,False
Welsh,SLOW,k,-0.177,16,0.6368,0.9535,False
Welsh,SLOW,o,-0.159,10,0.7114,0.9535,False
Welsh,SMOOTH,a,-0.158,7,0.7015,0.9535,False
Welsh,FAST,s,0.154,8,0.6866,0.9535,False
Welsh,SLOW,ɔ,-0.149,29,0.6468,0.9535,False
Welsh,ROUND,ɔ,-0.147,3,0.801,0.9535,False
Welsh,SLOW,d,0.146,30,0.6915,0.9535,False
Welsh,FAST,m,0.138,7,0.7512,0.9535,False
Welsh,SMOOTH,ø,-0.136,7,0.6965,0.9535,False
Welsh,FAST,ɡ,-0.122,7,0.7811,0.9535,False
Welsh,SLOW,ɛ,0.122,14,0.8308,0.9535,False
Welsh,SLOW,ə͡ɪ,0.108,4,0.8209,0.9535,False
Welsh,ROUND,d,0.105,3,0.8507,0.9535,False
Welsh,FAST,ɔ,0.068,19,0.8458,0.9535,False
Welsh,FAST,ɛ,0.067,7,0.8756,0.9535,False
Welsh,SMOOTH,ɡ,0.062,8,0.8856,0.9535,False
Welsh,SMOOTH,ɛ,-0.056,5,0.9204,0.9569,False
Welsh,FAST,ø,-0.046,9,0.9204,0.9569,False
Welsh,QUIET,l,-0.049,3,0.9403,0.962,False
Welsh,SLOW,a,0.022,18,0.9602,0.972,False
Welsh,SMOOTH,ʌ,-0.015,7,0.9801,0.9885,False
Welsh,FAST,n,0.012,12,0.9851,0.9885,False
Welsh,SMOOTH,l,-0.006,12,1.0,1.0,False
