language,pole,phoneme,z,count,p_perm,q_fdr,significant
Greek,PUSH,u,0.503,3,0.3682,0.9482,False
Greek,FLY,m,0.455,3,0.5622,0.9482,False
Greek,HATE,i,0.455,4,0.6965,0.9482,False
Greek,FLY,n,0.421,3,0.6766,0.9482,False
Greek,STOP,i,0.394,8,0.791,0.9482,False
Greek,PULL,x,0.389,5,0.4876,0.9482,False
Greek,PUSH,l,0.366,5,0.6269,0.9482,False
Greek,SHAKE,v,0.333,4,0.6318,0.9482,False
Greek,SHAKE,p,0.317,5,0.7612,0.9482,False
Greek,STOP,c,0.301,3,0.5771,0.9482,False
Greek,PULL,u,0.244,5,0.6617,0.9482,False
Greek,PULL,t,0.329,9,0.806,0.9582,False
Greek,PUSH,n,0.289,5,0.8358,0.9582,False
Greek,HATE,s,0.276,3,0.806,0.9582,False
Greek,PULL,k,0.275,10,0.8458,0.9582,False
Greek,HATE,e,0.26,3,0.8159,0.9582,False
Greek,PULL,l,0.173,10,0.8308,0.9582,False
Greek,STOP,k,0.112,3,0.8806,0.9789,False
Greek,FLY,o,0.635,10,0.9403,0.9918,False
Greek,PULL,s,0.335,17,0.9353,0.9918,False
Greek,PULL,m,0.252,12,0.8955,0.9918,False
Greek,STOP,s,0.231,6,0.9254,0.9918,False
Greek,SHAKE,s,0.174,7,0.9303,0.9918,False
Greek,SHAKE,r,0.042,4,0.9801,0.9918,False
Hebrew,FLY,ʁ,3.364,3,0.0547,0.9989,False
Hebrew,SHAKE,ɑ,3.262,12,0.01,0.9989,False
Hebrew,HATE,ɒ,3.138,3,0.0348,0.9989,False
Hebrew,HATE,ɪ,3.138,3,0.0348,0.9989,False
Hebrew,PUSH,ɑ,2.685,4,0.0398,0.9989,False
Hebrew,PULL,ɛ,2.638,35,0.005,0.9989,False
Hebrew,STOP,z,2.628,3,0.0498,0.9989,False
Hebrew,STOP,ɑ,2.519,8,0.0299,0.9989,False
Hebrew,HATE,u,2.299,11,0.005,0.9989,False
Hebrew,SHORT,ɹ,2.282,6,0.0149,0.9989,False
Hebrew,STOP,ɛ,2.228,14,0.0448,0.9989,False
Hebrew,SHORT,u,2.169,6,0.0547,0.9989,False
Hebrew,SHAKE,z,2.159,3,0.0846,0.9989,False
Hebrew,DOWN,v,2.157,3,0.0796,0.9989,False
Hebrew,SHAKE,u,2.145,67,0.005,0.9989,False
Hebrew,HIT,f,2.087,3,0.0597,0.9989,False
Hebrew,FLY,ɹ,2.081,21,0.0149,0.9989,False
Hebrew,PAIN,ɹ,2.053,5,0.0448,0.9989,False
Hebrew,PAIN,ʃ,2.042,5,0.0995,0.9989,False
Hebrew,FLY,u,1.977,21,0.0249,0.9989,False
Hebrew,HATE,n,1.971,11,0.1244,0.9989,False
Hebrew,SHAKE,ɹ,1.962,60,0.01,0.9989,False
Hebrew,FLY,ɛ,1.951,5,0.1493,0.9989,False
Hebrew,PAIN,u,1.95,5,0.1294,0.9989,False
Hebrew,SHORT,b,1.948,6,0.0448,0.9989,False
Hebrew,HATE,ɹ,1.876,9,0.0348,0.9989,False
Hebrew,FLOW,ɹ,1.854,9,0.0647,0.9989,False
Hebrew,HATE,b,1.828,10,0.0299,0.9989,False
Hebrew,SHAKE,ɛ,1.796,14,0.1493,0.9989,False
Hebrew,LOUD,ɹ,1.771,3,0.1244,0.9989,False
Hebrew,HIT,ɹ,1.771,6,0.1592,0.9989,False
Hebrew,FLY,b,1.77,21,0.0199,0.9989,False
Hebrew,LOUD,ʃ,1.769,3,0.1841,0.9989,False
Hebrew,FLOW,u,1.759,9,0.1194,0.9989,False
Hebrew,PULL,ɹ,1.75,100,0.0597,0.9989,False
Hebrew,PULL,u,1.748,104,0.0398,0.9989,False
Hebrew,PAIN,b,1.745,5,0.1493,0.9989,False
Hebrew,SHAKE,b,1.702,61,0.0448,0.9989,False
Hebrew,LOUD,u,1.679,3,0.204,0.9989,False
Hebrew,HIT,u,1.679,6,0.1891,0.9989,False
Hebrew,STOP,u,1.653,46,0.1244,0.9989,False
Hebrew,STOP,ɹ,1.644,44,0.1343,0.9989,False
Hebrew,PULL,ɑ,1.634,12,0.2338,0.9989,False
Hebrew,FLAT,ɹ,1.605,4,0.3184,0.9989,False
Hebrew,PUSH,l,1.604,19,0.0149,0.9989,False
Hebrew,PULL,b,1.579,105,0.0697,0.9989,False
Hebrew,PUSH,u,1.577,21,0.2488,0.9989,False
Hebrew,PUSH,ɛ,1.572,5,0.2239,0.9989,False
Hebrew,FLOW,b,1.568,9,0.2289,0.9989,False
Hebrew,SHORT,d,1.55,4,0.2488,0.9989,False
Hebrew,FLAT,u,1.519,4,0.3781,0.9989,False
Hebrew,PULL,z,1.505,4,0.1493,0.9989,False
Hebrew,LOUD,b,1.495,3,0.2786,0.9989,False
Hebrew,HIT,b,1.495,6,0.3085,0.9989,False
Hebrew,FLY,f,1.493,7,0.0697,0.9989,False
Hebrew,PUSH,ɹ,1.453,19,0.408,0.9989,False
Hebrew,LOUD,n,1.45,3,0.1891,0.9989,False
Hebrew,FEAR,d,1.397,3,0.2189,0.9989,False
Hebrew,FEAR,e,1.391,4,0.1493,0.9989,False
Hebrew,PAIN,i,1.387,9,0.2836,0.9989,False
Hebrew,STOP,b,1.382,44,0.3881,0.9989,False
Hebrew,FLAT,b,1.347,4,0.4279,0.9989,False
Hebrew,SHORT,ʃ,1.345,4,0.2338,0.9989,False
Hebrew,PUSH,d,1.341,16,0.2985,0.9989,False
Hebrew,PUSH,b,1.307,20,0.4478,0.9989,False
Hebrew,PULL,ɒ,1.291,17,0.2438,0.9989,False
Hebrew,PULL,ɪ,1.291,17,0.2438,0.9989,False
Hebrew,LOVE,h,1.288,8,0.2637,0.9989,False
Hebrew,FLAT,e,1.253,4,0.209,0.9989,False
Hebrew,SHAKE,ɒ,1.228,9,0.3184,0.9989,False
Hebrew,SHAKE,ɪ,1.228,9,0.3184,0.9989,False
Hebrew,FLY,ɒ,1.223,3,0.403,0.9989,False
Hebrew,FLY,ɪ,1.223,3,0.403,0.9989,False
Hebrew,PAIN,d,1.207,3,0.2139,0.9989,False
Hebrew,FEAR,ʃ,1.204,3,0.3134,0.9989,False
Hebrew,LOVE,a,1.195,11,0.0796,0.9989,False
Hebrew,HIT,d,1.193,4,0.3881,0.9989,False
Hebrew,FEAR,ɹ,1.188,3,0.6716,0.9989,False
Hebrew,SHAKE,ʃ,1.179,41,0.3383,0.9989,False
Hebrew,PUSH,e,1.128,19,0.1841,0.9989,False
Hebrew,HIT,ɡ,1.119,3,0.3433,0.9989,False
Hebrew,FEAR,u,1.119,3,0.6915,0.9989,False
Hebrew,PULL,ʃ,1.098,71,0.4328,0.9989,False
Hebrew,SHORT,n,1.097,4,0.2935,0.9989,False
Hebrew,FLOW,ʃ,1.068,6,0.3483,0.9989,False
Hebrew,PULL,d,1.065,62,0.4925,0.9989,False
Hebrew,LOUD,i,1.056,5,0.4527,0.9989,False
Hebrew,LOVE,l,1.027,3,0.1294,0.9989,False
Hebrew,SHORT,i,1.017,8,0.5672,0.9989,False
Hebrew,SHORT,t,1.016,4,0.2537,0.9989,False
Hebrew,FLOW,e,1.016,7,0.2786,0.9989,False
Hebrew,HIT,a,1.015,12,0.199,0.9989,False
Hebrew,FLOW,t,1.003,7,0.1841,0.9989,False
Hebrew,FEAR,b,0.978,3,0.6816,0.9989,False
Hebrew,PAIN,h,0.974,6,0.5075,0.9989,False
Hebrew,FLY,ʃ,0.971,12,0.393,0.9989,False
Hebrew,FLOW,d,0.969,5,0.4925,0.9989,False
Hebrew,SHAKE,i,0.964,87,0.7761,0.9989,False
Hebrew,LOUD,h,0.961,4,0.5075,0.9989,False
Hebrew,STOP,d,0.928,26,0.6418,0.9989,False
Hebrew,SHAKE,h,0.921,72,0.7811,0.9989,False
Hebrew,PUSH,k,0.92,3,0.0945,0.9989,False
Hebrew,FLY,e,0.919,14,0.3184,0.9989,False
Hebrew,HATE,i,0.907,13,0.6965,0.9989,False
Hebrew,HATE,h,0.897,11,0.6269,0.9989,False
Hebrew,FLOW,h,0.884,11,0.7164,0.9989,False
Hebrew,FLAT,n,0.879,3,0.4378,0.9989,False
Hebrew,PUSH,ɡ,0.865,9,0.4925,0.9989,False
Hebrew,STOP,l,0.863,25,0.0746,0.9989,False
Hebrew,LOVE,ɹ,0.86,3,0.8607,0.9989,False
Hebrew,PUSH,i,0.856,32,0.8557,0.9989,False
Hebrew,STOP,h,0.839,57,0.8607,0.9989,False
Hebrew,SHORT,h,0.832,6,0.7114,0.9989,False
Hebrew,SHAKE,k,0.828,7,0.1244,0.9989,False
Hebrew,PULL,ʁ,0.822,5,0.3781,0.9989,False
Hebrew,LOVE,ʔ,0.81,3,0.0746,0.9989,False
Hebrew,FLY,t,0.809,13,0.2637,0.9989,False
Hebrew,FLY,i,0.807,26,0.8458,0.9989,False
Hebrew,LOVE,u,0.805,3,0.8607,0.9989,False
Hebrew,PULL,i,0.802,141,0.9353,0.9989,False
Hebrew,FLAT,i,0.798,6,0.7413,0.9989,False
Hebrew,STOP,i,0.781,64,0.9403,0.9989,False
Hebrew,HIT,h,0.773,7,0.7413,0.9989,False
Hebrew,FLAT,h,0.767,5,0.7711,0.9989,False
Hebrew,PAIN,e,0.759,3,0.3134,0.9989,False
Hebrew,SHAKE,n,0.756,35,0.4129,0.9989,False
Hebrew,SHAKE,d,0.752,27,0.7512,0.9989,False
Hebrew,HIT,e,0.748,4,0.3632,0.9989,False
Hebrew,HIT,i,0.742,8,0.7811,0.9989,False
Hebrew,FLY,h,0.735,21,0.9104,0.9989,False
Hebrew,STOP,e,0.706,30,0.4577,0.9989,False
Hebrew,LOVE,b,0.687,3,0.8806,0.9989,False
Hebrew,HATE,s,0.68,3,0.1791,0.9989,False
Hebrew,FLOW,i,0.678,11,0.8259,0.9989,False
Hebrew,PULL,h,0.665,108,0.9801,0.9989,False
Hebrew,PUSH,ʃ,0.638,11,0.7065,0.9989,False
Hebrew,HIT,ʃ,0.638,3,0.607,0.9989,False
Hebrew,PUSH,h,0.637,23,0.9453,0.9989,False
Hebrew,PULL,e,0.628,61,0.5124,0.9989,False
Hebrew,STOP,ʃ,0.625,23,0.7363,0.9989,False
Hebrew,FLY,d,0.617,8,0.7761,0.9989,False
Hebrew,FLY,s,0.612,6,0.1343,0.9989,False
Hebrew,LOVE,χ,0.601,5,0.1692,0.9989,False
Hebrew,STOP,f,0.6,9,0.2289,0.9989,False
Hebrew,FEAR,h,0.586,4,0.9204,0.9989,False
Hebrew,PULL,k,0.58,10,0.1841,0.9989,False
Hebrew,SHAKE,e,0.576,32,0.5622,0.9989,False
Hebrew,PUSH,m,0.552,13,0.4129,0.9989,False
Hebrew,SHAKE,f,0.536,10,0.2338,0.9989,False
Hebrew,PUSH,a,0.525,30,0.2786,0.9989,False
Hebrew,STOP,t,0.502,25,0.398,0.9989,False
Hebrew,PULL,t,0.498,54,0.4279,0.9989,False
Hebrew,STOP,a,0.467,60,0.3682,0.9989,False
Hebrew,LOVE,v,0.465,3,0.3831,0.9989,False
Hebrew,HATE,a,0.458,11,0.4677,0.9989,False
Hebrew,PULL,n,0.444,47,0.6915,0.9989,False
Hebrew,STOP,ɒ,0.443,4,0.8856,0.9989,False
Hebrew,STOP,ɪ,0.443,4,0.8856,0.9989,False
Hebrew,LOVE,i,0.442,5,0.9652,0.9989,False
Hebrew,FEAR,a,0.437,5,0.4478,0.9989,False
Hebrew,PULL,a,0.436,126,0.3731,0.9989,False
Hebrew,HATE,l,0.434,3,0.4229,0.9989,False
Hebrew,PULL,l,0.43,35,0.2338,0.9989,False
Hebrew,FLOW,l,0.427,3,0.3383,0.9989,False
Hebrew,HATE,d,0.413,3,0.8657,0.9989,False
Hebrew,FLY,a,0.388,22,0.5423,0.9989,False
Hebrew,PULL,ɡ,0.386,24,0.7313,0.9989,False
Hebrew,STOP,s,0.37,11,0.0995,0.9989,False
Hebrew,FLAT,a,0.368,5,0.4876,0.9989,False
Hebrew,FLOW,a,0.36,10,0.592,0.9989,False
Hebrew,HATE,e,0.358,4,0.7065,0.9989,False
Hebrew,PUSH,t,0.348,10,0.6517,0.9989,False
Hebrew,PULL,f,0.334,14,0.403,0.9989,False
Hebrew,FLY,ɡ,0.324,4,0.7065,0.9989,False
Hebrew,SHAKE,t,0.307,24,0.7065,0.9989,False
Hebrew,HATE,ʔ,0.305,3,0.4129,0.9989,False
Hebrew,HATE,ʃ,0.295,3,0.8607,0.9989,False
Hebrew,PULL,s,0.292,21,0.1542,0.9989,False
Hebrew,FLOW,v,0.277,4,0.5871,0.9989,False
Hebrew,LOUD,a,0.245,3,0.7313,0.9989,False
Hebrew,STOP,n,0.215,16,0.9055,0.9989,False
Hebrew,STOP,ɡ,0.201,8,0.8856,0.9989,False
Hebrew,SHAKE,χ,-0.201,9,0.3035,0.9989,False
Hebrew,FEAR,i,0.192,3,0.995,0.9989,False
Hebrew,STOP,o,0.189,12,0.5721,0.9989,False
Hebrew,PULL,o,-0.178,8,0.6119,0.9989,False
Hebrew,FLY,n,0.177,6,0.8408,0.9989,False
Hebrew,PULL,χ,-0.176,19,0.3085,0.9989,False
Hebrew,SHAKE,l,0.175,13,0.5473,0.9989,False
Hebrew,SHAKE,r,-0.16,6,0.3881,0.9989,False
Hebrew,PULL,m,0.16,35,0.8259,0.9989,False
Hebrew,SHAKE,a,0.155,49,0.9204,0.9989,False
Hebrew,SHAKE,v,0.151,20,0.6766,0.9989,False
Hebrew,FLY,χ,-0.15,4,0.5721,0.9989,False
Hebrew,HATE,t,0.149,3,0.8209,0.9989,False
Hebrew,SHAKE,s,-0.134,3,0.4925,0.9989,False
Hebrew,STOP,v,0.13,16,0.7065,0.9989,False
Hebrew,STOP,r,-0.129,6,0.4876,0.9989,False
Hebrew,STOP,j,0.127,9,0.6915,0.9989,False
Hebrew,SHAKE,ɡ,0.124,8,0.9502,0.9989,False
Hebrew,STOP,m,0.121,15,0.8408,0.9989,False
Hebrew,PUSH,r,-0.118,3,0.5821,0.9989,False
Hebrew,PULL,r,-0.114,14,0.4876,0.9989,False
Hebrew,FLY,v,0.104,6,0.7214,0.9989,False
Hebrew,SHORT,a,0.1,4,0.8955,0.9989,False
Hebrew,PULL,ʔ,-0.1,14,0.5572,0.9989,False
Hebrew,PUSH,s,0.094,3,0.6716,0.9989,False
Hebrew,PUSH,n,-0.09,4,0.9602,0.9989,False
Hebrew,SHAKE,ʔ,-0.089,8,0.6368,0.9989,False
Hebrew,STOP,χ,-0.07,14,0.7313,0.9989,False
Hebrew,PULL,j,0.069,17,0.8358,0.9989,False
Hebrew,PULL,v,0.058,29,0.8657,0.9989,False
Hebrew,SHAKE,j,0.054,9,0.8905,0.9989,False
Hebrew,FLY,j,0.053,3,0.8706,0.9989,False
Hebrew,SHAKE,m,-0.049,12,0.9453,0.9989,False
Hebrew,PUSH,v,0.04,6,0.9104,0.9989,False
Hebrew,PUSH,o,0.033,4,0.9303,0.9989,False
Hebrew,FLY,l,0.01,3,0.9751,0.9989,False
Hebrew,SHAKE,o,-0.007,9,0.995,0.9989,False
Hebrew,PUSH,j,-0.007,3,0.99,0.9989,False
Hebrew,STOP,ʔ,0.006,9,0.9751,0.9989,False
Hindi,DOWN,ɡ,6.882,3,0.005,1.0,False
Hindi,PULL,cʰ,5.872,5,0.0199,1.0,False
Hindi,LOUD,n,5.229,3,0.005,1.0,False
Hindi,HATE,e,4.939,3,0.005,1.0,False
Hindi,PUSH,ẽ,3.573,3,0.0199,1.0,False
Hindi,HARD,c,3.522,3,0.005,1.0,False
Hindi,DOWN,ɪ,3.43,4,0.0448,1.0,False
Hindi,PULL,e,3.142,8,0.0149,1.0,False
Hindi,STOP,e,2.822,3,0.0498,1.0,False
Hindi,SHAKE,e,2.61,3,0.0348,1.0,False
Hindi,SHAKE,m,2.415,4,0.0398,1.0,False
Hindi,FLY,ɡ,2.356,4,0.0647,1.0,False
Hindi,PUSH,ʃ,2.283,3,0.1493,1.0,False
Hindi,PULL,ẽ,2.145,6,0.0746,1.0,False
Hindi,HATE,n,2.014,12,0.01,1.0,False
Hindi,STOP,m,1.874,3,0.0597,1.0,False
Hindi,HATE,ʌ,1.869,10,0.0746,1.0,False
Hindi,HARD,s,1.833,3,0.0945,1.0,False
Hindi,PUSH,b,1.83,5,0.0597,1.0,False
Hindi,STOP,n,1.758,18,0.0149,1.0,False
Hindi,DOWN,n,1.723,3,0.0896,1.0,False
Hindi,HIT,a,1.713,7,0.0498,1.0,False
Hindi,LOVE,ɾ,1.628,8,0.1343,1.0,False
Hindi,LOVE,a,1.623,10,0.1194,1.0,False
Hindi,HATE,k,1.618,6,0.1045,1.0,False
Hindi,SHAKE,a,1.573,25,0.0348,1.0,False
Hindi,FLY,k,1.54,6,0.0945,1.0,False
Hindi,LOVE,k,1.516,4,0.1443,1.0,False
Hindi,FLY,t,1.463,3,0.1542,1.0,False
Hindi,HIT,ɪ,1.392,3,0.1642,1.0,False
Hindi,SHAKE,n,1.382,16,0.1045,1.0,False
Hindi,FLY,n,1.33,9,0.1642,1.0,False
Hindi,PULL,n,1.226,33,0.1244,1.0,False
Hindi,PUSH,a,1.22,15,0.1642,1.0,False
Hindi,SHAKE,s,1.218,11,0.1443,1.0,False
Hindi,STOP,p,1.208,3,0.1592,1.0,False
Hindi,LOVE,ʌ,1.201,5,0.2239,1.0,False
Hindi,PUSH,kʰ,1.192,4,0.2139,1.0,False
Hindi,PUSH,ʌ,1.177,9,0.1642,1.0,False
Hindi,STOP,a,1.166,19,0.1692,1.0,False
Hindi,PULL,p,1.153,7,0.1393,1.0,False
Hindi,FLOW,a,1.128,3,0.3781,1.0,False
Hindi,SHAKE,k,1.103,8,0.1692,1.0,False
Hindi,SHAKE,i,1.089,6,0.199,1.0,False
Hindi,PULL,a,1.089,44,0.2239,1.0,False
Hindi,DOWN,a,1.044,3,0.3831,1.0,False
Hindi,PULL,ə,1.034,20,0.199,1.0,False
Hindi,LOVE,n,1.017,5,0.3632,1.0,False
Hindi,STOP,l,1.015,6,0.1791,1.0,False
Hindi,PUSH,n,0.996,9,0.4129,1.0,False
Hindi,STOP,ə,0.987,8,0.2736,1.0,False
Hindi,PUSH,r,0.962,3,0.1891,1.0,False
Hindi,SHAKE,b,0.914,4,0.1294,1.0,False
Hindi,SHAKE,ʈ,0.913,5,0.1891,1.0,False
Hindi,FLY,i,0.909,3,0.2587,1.0,False
Hindi,FLY,a,0.892,10,0.5174,1.0,False
Hindi,PULL,m,0.874,4,0.2637,1.0,False
Hindi,HIT,n,0.86,3,0.5473,1.0,False
Hindi,STOP,ɾ,0.856,12,0.4229,1.0,False
Hindi,PULL,ɖʰ,0.834,3,0.3582,1.0,False
Hindi,PULL,r,0.782,8,0.2836,1.0,False
Hindi,PULL,t,0.78,7,0.3085,1.0,False
Hindi,FLY,l,0.759,3,0.2687,1.0,False
Hindi,HATE,d,0.759,4,0.2985,1.0,False
Hindi,HATE,ə,0.759,4,0.4328,1.0,False
Hindi,SHAKE,c,0.722,4,0.3134,1.0,False
Hindi,HIT,ɾ,0.707,3,0.5025,1.0,False
Hindi,HATE,a,0.638,8,0.791,1.0,False
Hindi,STOP,k,0.616,5,0.4279,1.0,False
Hindi,PUSH,l,0.558,3,0.4179,1.0,False
Hindi,PUSH,j,0.554,3,0.403,1.0,False
Hindi,STOP,ʌ,0.52,7,0.5473,1.0,False
Hindi,PULL,b,0.505,6,0.3632,1.0,False
Hindi,PULL,c,0.501,7,0.403,1.0,False
Hindi,PULL,o,0.5,15,0.408,1.0,False
Hindi,PUSH,ə,0.499,4,0.6766,1.0,False
Hindi,FLY,ɪ,0.482,3,0.3483,1.0,False
Hindi,HATE,ɾ,0.461,5,0.7065,1.0,False
Hindi,PULL,k,0.444,10,0.592,1.0,False
Hindi,FLY,ʌ,0.443,4,0.5871,1.0,False
Hindi,PULL,kʰ,0.435,6,0.4677,1.0,False
Hindi,PULL,ɡ,0.433,4,0.393,1.0,False
Hindi,FLY,ə,0.43,3,0.7562,1.0,False
Hindi,FLY,ɾ,0.426,5,0.7512,1.0,False
Hindi,SHAKE,u,0.406,3,0.4179,1.0,False
Hindi,PUSH,h,0.406,3,0.4876,1.0,False
Hindi,SHAKE,ə,0.4,5,0.7264,1.0,False
Hindi,FLY,s,0.394,3,0.592,1.0,False
Hindi,PULL,bʰ,0.382,6,0.4229,1.0,False
Hindi,STOP,ɟ,0.379,3,0.408,1.0,False
Hindi,PULL,ɪ,0.373,10,0.5622,1.0,False
Hindi,PULL,d,0.349,10,0.5075,1.0,False
Hindi,HATE,o,0.341,3,0.6219,1.0,False
Hindi,PULL,l,0.333,7,0.5323,1.0,False
Hindi,PULL,u,0.329,6,0.4826,1.0,False
Hindi,SHAKE,ʌ,0.326,6,0.8109,1.0,False
Hindi,SHAKE,ʊ,0.258,4,0.597,1.0,False
Hindi,PULL,i,0.254,5,0.7313,1.0,False
Hindi,PULL,ɟ,0.207,5,0.597,1.0,False
Hindi,PUSH,o,0.19,3,0.7015,1.0,False
Hindi,PULL,ʈ,0.189,4,0.6716,1.0,False
Hindi,SHAKE,h,0.177,3,0.8109,1.0,False
Hindi,STOP,ʊ,0.154,3,0.7313,1.0,False
Hindi,PUSH,ɾ,0.117,4,0.9353,1.0,False
Hindi,PULL,s,0.1,7,0.8955,1.0,False
Hindi,PULL,ʊ,-0.098,3,0.8358,1.0,False
Hindi,PULL,ʋ,0.081,3,0.8557,1.0,False
Hindi,PULL,ʌ,0.067,9,0.9851,1.0,False
Hindi,STOP,o,0.066,3,0.9055,1.0,False
Hindi,SHAKE,ɾ,0.056,5,0.9403,1.0,False
Hindi,PULL,h,-0.056,4,0.9552,1.0,False
Hindi,PULL,ɾ,0.043,11,0.9851,1.0,False
Hindi,SHAKE,o,0.038,3,0.9303,1.0,False
Hindi,PULL,j,0.002,3,1.0,1.0,False
Hungarian,FLY,ʎ,7.441,3,0.005,1.0,False
Hungarian,FLY,y,6.87,3,0.005,1.0,False
Hungarian,SALTY,ø,5.742,4,0.01,1.0,False
Hungarian,LOUD,l,4.752,4,0.01,1.0,False
Hungarian,SHAKE,t͡ʃ,4.465,3,0.01,1.0,False
Hungarian,SALTY,t,3.13,3,0.0448,1.0,False
Hungarian,FEAR,t,3.077,4,0.0199,1.0,False
Hungarian,FLY,j,2.956,3,0.0348,1.0,False
Hungarian,PAIN,e,2.955,3,0.0398,1.0,False
Hungarian,HARD,i,2.785,3,0.0149,1.0,False
Hungarian,LOUD,ɑ,2.647,3,0.0547,1.0,False
Hungarian,DOWN,ɛ,2.446,10,0.0249,1.0,False
Hungarian,STOP,s,2.399,8,0.005,1.0,False
Hungarian,HIT,a,2.306,3,0.0647,1.0,False
Hungarian,STOP,y,2.289,6,0.0448,1.0,False
Hungarian,FLOW,ʃ,2.271,3,0.0498,1.0,False
Hungarian,LOVE,t,2.239,8,0.0199,1.0,False
Hungarian,FEAR,l,2.237,4,0.0448,1.0,False
Hungarian,HIT,l,2.123,3,0.0597,1.0,False
Hungarian,DOWN,j,2.114,3,0.0945,1.0,False
Hungarian,HATE,t,2.066,6,0.0597,1.0,False
Hungarian,FLOW,a,2.031,3,0.1095,1.0,False
Hungarian,PULL,p,1.993,7,0.0498,1.0,False
Hungarian,PULL,t͡ʃ,1.857,3,0.0597,1.0,False
Hungarian,FLY,n,1.769,3,0.0498,1.0,False
Hungarian,HATE,o,1.768,9,0.0697,1.0,False
Hungarian,HIT,ɑ,1.625,3,0.194,1.0,False
Hungarian,SHAKE,l,1.569,20,0.01,1.0,False
Hungarian,PUSH,v,1.566,6,0.0796,1.0,False
Hungarian,STOP,p,1.539,3,0.1194,1.0,False
Hungarian,HATE,n,1.516,4,0.1095,1.0,False
Hungarian,HATE,l,1.465,6,0.1443,1.0,False
Hungarian,FLY,t,1.421,3,0.1443,1.0,False
Hungarian,PULL,s,1.303,9,0.0995,1.0,False
Hungarian,SHAKE,s,1.278,4,0.0796,1.0,False
Hungarian,FEAR,ɛ,1.162,3,0.3483,1.0,False
Hungarian,PUSH,j,1.152,5,0.1393,1.0,False
Hungarian,PUSH,ɛ,1.12,15,0.1443,1.0,False
Hungarian,PULL,n,1.079,22,0.0896,1.0,False
Hungarian,LOVE,l,1.071,6,0.2289,1.0,False
Hungarian,STOP,ɛ,1.05,22,0.1542,1.0,False
Hungarian,SHAKE,e,1.021,10,0.1244,1.0,False
Hungarian,SHAKE,ɛ,1.011,18,0.1592,1.0,False
Hungarian,PULL,v,1.008,12,0.1144,1.0,False
Hungarian,STOP,i,0.967,16,0.199,1.0,False
Hungarian,PULL,d,0.932,18,0.1144,1.0,False
Hungarian,LOVE,i,0.884,5,0.2537,1.0,False
Hungarian,STOP,ɟ,0.869,5,0.2139,1.0,False
Hungarian,DOWN,k,0.863,3,0.3035,1.0,False
Hungarian,PUSH,l,0.83,10,0.3582,1.0,False
Hungarian,STOP,k,0.8,12,0.2587,1.0,False
Hungarian,STOP,f,0.786,5,0.2637,1.0,False
Hungarian,PULL,a,0.779,25,0.199,1.0,False
Hungarian,LOVE,ɛ,0.779,6,0.4527,1.0,False
Hungarian,LOVE,o,0.753,6,0.3035,1.0,False
Hungarian,PUSH,ø,0.741,5,0.2836,1.0,False
Hungarian,HATE,k,0.732,3,0.3682,1.0,False
Hungarian,PULL,ʃ,0.72,22,0.2935,1.0,False
Hungarian,SHAKE,r,0.717,12,0.2935,1.0,False
Hungarian,STOP,l,0.714,14,0.398,1.0,False
Hungarian,LOVE,n,0.708,3,0.3582,1.0,False
Hungarian,PUSH,d,0.688,5,0.204,1.0,False
Hungarian,SHAKE,ɡ,0.679,6,0.3085,1.0,False
Hungarian,PUSH,a,0.673,8,0.3532,1.0,False
Hungarian,LOVE,m,0.658,3,0.3881,1.0,False
Hungarian,PULL,i,0.638,23,0.4527,1.0,False
Hungarian,PULL,u,0.623,9,0.2985,1.0,False
Hungarian,PUSH,ʃ,0.611,7,0.4129,1.0,False
Hungarian,SHAKE,i,0.598,10,0.393,1.0,False
Hungarian,SHAKE,j,0.588,4,0.2886,1.0,False
Hungarian,DOWN,r,0.575,3,0.4478,1.0,False
Hungarian,STOP,n,0.567,8,0.403,1.0,False
Hungarian,PUSH,ɡ,0.541,4,0.4229,1.0,False
Hungarian,STOP,m,0.536,8,0.3184,1.0,False
Hungarian,LOVE,r,0.527,4,0.4925,1.0,False
Hungarian,PULL,t,0.526,17,0.5124,1.0,False
Hungarian,STOP,v,0.513,4,0.3333,1.0,False
Hungarian,PUSH,m,0.497,5,0.4527,1.0,False
Hungarian,SHAKE,ʃ,0.489,8,0.4726,1.0,False
Hungarian,PULL,ɑ,0.489,25,0.5771,1.0,False
Hungarian,SHAKE,d,0.479,5,0.3284,1.0,False
Hungarian,PULL,l,0.477,21,0.7711,1.0,False
Hungarian,PULL,y,0.456,3,0.3682,1.0,False
Hungarian,SHAKE,n,0.453,6,0.5473,1.0,False
Hungarian,STOP,e,0.452,7,0.4478,1.0,False
Hungarian,STOP,j,0.44,4,0.398,1.0,False
Hungarian,PUSH,ɑ,0.411,8,0.6318,1.0,False
Hungarian,LOVE,ɑ,0.397,4,0.5572,1.0,False
Hungarian,STOP,ɡ,0.387,5,0.5274,1.0,False
Hungarian,STOP,h,0.373,5,0.5025,1.0,False
Hungarian,PULL,ɡ,0.364,9,0.5124,1.0,False
Hungarian,STOP,ʃ,0.335,8,0.6667,1.0,False
Hungarian,PUSH,n,0.317,4,0.6517,1.0,False
Hungarian,HATE,ɛ,0.308,3,0.7065,1.0,False
Hungarian,STOP,t,0.282,7,0.7562,1.0,False
Hungarian,PULL,r,0.277,17,0.7413,1.0,False
Hungarian,PUSH,z,0.275,4,0.7164,1.0,False
Hungarian,PULL,f,0.263,5,0.6219,1.0,False
